Crank Angle	PCYL1	
deg	bar	
328	1.0418	
329	1.0478	
330	1.0418	
331	1.0358	
332	1.0358	
333	1.0298	
334	1.0298	
335	1.0238	
336	1.0238	
337	1.0178	
338	0.9998	
339	1.0118	
340	0.9998	
341	0.9998	
342	1.0178	
343	1.0058	
344	1.0178	
345	1.0118	
346	1.0058	
347	1.0118	
348	1.0178	
349	1.0298	
350	1.0118	
351	1.0118	
352	0.9998	
353	1.0118	
354	1.0058	
355	1.0058	
356	0.9818	
357	0.9698	
358	0.9518	
359	0.9158	

Volume	PCYL1	
cm3	bar	
51.98	0.8978	
52.03	0.8618	
52.18	0.8018	
52.43	0.7478	
52.77	0.6938	
53.22	0.6278	
53.76	0.5738	
54.41	0.5198	
55.15	0.4658	
55.98	0.4298	
56.92	0.3818	
57.95	0.3638	
59.08	0.3338	
60.30	0.3278	
61.62	0.3098	
63.04	0.3038	
64.54	0.2918	
66.14	0.2918	
67.84	0.3098	
69.62	0.3158	
71.49	0.3038	
73.46	0.3098	
75.51	0.3218	
77.65	0.3158	
79.87	0.3458	
82.19	0.3518	
84.58	0.3518	
87.06	0.3638	
89.62	0.3758	
92.26	0.3818	
94.98	0.3878	
97.77	0.3938	
100.65	0.3938	
103.59	0.3878	
106.62	0.3878	
109.71	0.3998	
112.87	0.4058	
116.11	0.3938	
119.41	0.3938	
122.78	0.3878	
126.21	0.3878	
129.70	0.3878	
133.25	0.3758	
136.87	0.3818	
140.54	0.3638	
144.26	0.3638	
148.04	0.3338	
151.87	0.3398	
155.76	0.3398	
159.69	0.3338	
163.66	0.3338	
167.69	0.3098	
171.75	0.3218	
175.86	0.3278	
180.00	0.3338	
184.18	0.3338	
188.40	0.3278	
192.65	0.3278	
196.93	0.3338	
201.24	0.3338	
205.58	0.3458	
209.95	0.3518	
214.34	0.3578	
218.75	0.3578	
223.18	0.3638	
227.62	0.3698	
232.09	0.3698	
236.56	0.3878	
241.06	0.3698	
245.56	0.3698	
250.07	0.3878	
254.58	0.3938	
259.10	0.3938	
263.63	0.3938	
268.15	0.3818	
272.68	0.3758	
277.20	0.3758	
281.72	0.3758	
286.23	0.3698	
290.74	0.3698	
295.23	0.3638	
299.72	0.3638	
304.19	0.3458	
308.65	0.3518	
313.10	0.3458	
317.53	0.3458	
321.94	0.3518	
326.32	0.3338	
330.69	0.3458	
335.04	0.3458	
339.36	0.3398	
343.66	0.3398	
347.93	0.3338	
352.17	0.3398	
356.38	0.3338	
360.56	0.3338	
364.71	0.3398	
368.83	0.3398	
372.92	0.3398	
376.97	0.3338	
380.98	0.3458	
384.96	0.3458	
388.90	0.3638	
392.80	0.3578	
396.66	0.3458	
400.48	0.3458	
404.26	0.3518	
408.00	0.3578	
411.70	0.3758	
415.35	0.3698	
418.96	0.3638	
422.52	0.3578	
426.04	0.3698	
429.51	0.3638	
432.94	0.3698	
436.31	0.3698	
439.64	0.3638	
442.93	0.3638	
446.16	0.3638	
449.35	0.3638	
452.49	0.3758	
455.57	0.3698	
458.61	0.3578	
461.60	0.3518	
464.53	0.3518	
467.42	0.3638	
470.25	0.3638	
473.04	0.3578	
475.77	0.3518	
478.45	0.3518	
481.08	0.3458	
483.65	0.3458	
486.18	0.3458	
488.65	0.3578	
491.07	0.3458	
493.44	0.3398	
495.75	0.3338	
498.01	0.3458	
500.22	0.3398	
502.38	0.3398	
504.48	0.3398	
506.53	0.3338	
508.53	0.3518	
510.48	0.3458	
512.37	0.3578	
514.21	0.3398	
516.00	0.3458	
517.73	0.3338	
519.42	0.3458	
521.05	0.3578	
522.62	0.3518	
524.15	0.3518	
525.62	0.3398	
527.04	0.3578	
528.41	0.3518	
529.72	0.3398	
530.99	0.3578	
532.20	0.3578	
533.36	0.3458	
534.46	0.3578	
535.52	0.3518	
536.52	0.3638	
537.47	0.3638	
538.37	0.3698	
539.22	0.3638	
540.02	0.3638	
540.76	0.3638	
541.45	0.3638	
542.09	0.3698	
542.68	0.3638	
543.22	0.3638	
543.71	0.3518	
