Crank Angle	PCYL1	
deg	bar	
302	1.1425	
303	1.1245	
304	1.1365	
305	1.1305	
306	1.1365	
307	1.1305	
308	1.1245	
309	1.1305	
310	1.1065	
311	1.1185	
312	1.1245	
313	1.1125	
314	1.1125	
315	1.0945	
316	1.1065	
317	1.1005	
318	1.1005	
319	1.1005	
320	1.0945	
321	1.0825	
322	1.0885	
323	1.1065	
324	1.1065	
325	1.1005	
326	1.0945	
327	1.1065	
328	1.0945	
329	1.1065	
330	1.1065	
331	1.1065	
332	1.1065	
333	1.1005	
334	1.0885	
335	1.1065	
336	1.1065	
337	1.1005	
338	1.1005	
339	1.0885	
340	1.0765	
341	1.1005	
342	1.0765	
343	1.0825	
344	1.0765	
345	1.0645	
346	1.0585	
347	1.0645	
348	1.0585	
349	1.0585	
350	1.0465	
351	1.0345	
352	1.0165	
353	1.0045	
354	1.0165	
355	1.0045	
356	0.9865	
357	0.9625	
358	0.9565	
359	0.9445	

Volume	PCYL1	
cm3	bar	
51.98	0.9325	
52.03	0.9145	
52.18	0.8905	
52.43	0.8485	
52.77	0.8185	
53.22	0.7705	
53.76	0.7345	
54.41	0.7345	
55.15	0.6805	
55.98	0.6025	
56.92	0.5365	
57.95	0.5185	
59.08	0.5005	
60.30	0.4465	
61.62	0.3985	
63.04	0.3865	
64.54	0.3865	
66.14	0.3385	
67.84	0.2965	
69.62	0.3385	
71.49	0.3325	
73.46	0.2905	
75.51	0.2905	
77.65	0.3265	
79.87	0.2965	
82.19	0.3025	
84.58	0.3025	
87.06	0.2665	
89.62	0.2785	
92.26	0.2905	
94.98	0.2965	
97.77	0.2725	
100.65	0.2545	
103.59	0.2665	
106.62	0.2725	
109.71	0.2605	
112.87	0.2725	
116.11	0.2785	
119.41	0.2665	
122.78	0.2605	
126.21	0.2485	
129.70	0.2665	
133.25	0.2545	
136.87	0.2605	
140.54	0.2605	
144.26	0.2485	
148.04	0.2365	
151.87	0.2365	
155.76	0.2425	
159.69	0.2485	
163.66	0.2425	
167.69	0.2365	
171.75	0.2305	
175.86	0.2185	
180.00	0.2245	
184.18	0.2245	
188.40	0.2365	
192.65	0.2245	
196.93	0.2185	
201.24	0.2245	
205.58	0.2245	
209.95	0.2425	
214.34	0.2305	
218.75	0.2365	
223.18	0.2245	
227.62	0.2425	
232.09	0.2665	
236.56	0.2605	
241.06	0.2545	
245.56	0.2725	
250.07	0.2665	
254.58	0.2725	
259.10	0.2905	
263.63	0.2905	
268.15	0.2785	
272.68	0.2845	
277.20	0.2905	
281.72	0.2965	
286.23	0.3025	
290.74	0.3085	
295.23	0.2905	
299.72	0.2965	
304.19	0.2965	
308.65	0.3025	
313.10	0.3205	
317.53	0.3145	
321.94	0.3145	
326.32	0.3145	
330.69	0.3085	
335.04	0.3145	
339.36	0.3325	
343.66	0.3205	
347.93	0.3265	
352.17	0.3265	
356.38	0.3205	
360.56	0.3145	
364.71	0.3445	
368.83	0.3445	
372.92	0.3265	
376.97	0.3265	
380.98	0.3385	
384.96	0.3325	
388.90	0.3505	
392.80	0.3445	
396.66	0.3505	
400.48	0.3505	
404.26	0.3385	
408.00	0.3565	
411.70	0.3445	
415.35	0.3625	
418.96	0.3505	
422.52	0.3565	
426.04	0.3505	
429.51	0.3625	
432.94	0.3685	
436.31	0.3625	
439.64	0.3685	
442.93	0.3625	
446.16	0.3565	
449.35	0.3565	
452.49	0.3625	
455.57	0.3625	
458.61	0.3685	
461.60	0.3565	
464.53	0.3505	
467.42	0.3625	
470.25	0.3685	
473.04	0.3685	
475.77	0.3565	
478.45	0.3625	
481.08	0.3565	
483.65	0.3565	
486.18	0.3565	
488.65	0.3625	
491.07	0.3565	
493.44	0.3625	
495.75	0.3565	
498.01	0.3505	
500.22	0.3565	
502.38	0.3625	
504.48	0.3505	
506.53	0.3565	
508.53	0.3565	
510.48	0.3505	
512.37	0.3445	
514.21	0.3565	
516.00	0.3565	
517.73	0.3385	
519.42	0.3385	
521.05	0.3445	
522.62	0.3505	
524.15	0.3565	
525.62	0.3565	
527.04	0.3445	
528.41	0.3325	
529.72	0.3385	
530.99	0.3565	
532.20	0.3565	
533.36	0.3505	
534.46	0.3445	
535.52	0.3325	
536.52	0.3445	
537.47	0.3325	
538.37	0.3445	
539.22	0.3265	
540.02	0.3385	
540.76	0.3325	
541.45	0.3325	
542.09	0.3505	
542.68	0.3505	
543.22	0.3445	
543.71	0.3385	
544.15	0.3265	
544.53	0.3505	
544.86	0.3445	
545.14	0.3445	
545.37	0.3445	
545.55	0.3265	
545.68	0.3445	
545.76	0.3505	
545.78	0.3385	
545.76	0.3445	
545.68	0.3325	
545.55	0.3325	
545.37	0.3445	
545.14	0.3445	
544.86	0.3325	
544.53	0.3565	
544.15	0.3325	
543.71	0.3325	
543.22	0.3265	
542.68	0.3325	
542.09	0.3325	
541.45	0.3265	
540.76	0.3385	
540.02	0.3325	
539.22	0.3445	
538.37	0.3265	
537.47	0.3445	
536.52	0.3505	
535.52	0.3325	
534.46	0.3265	
533.36	0.3325	
532.20	0.3265	
530.99	0.3325	
529.72	0.3325	
528.41	0.3385	
527.04	0.3265	
525.62	0.3385	
524.15	0.3385	
522.62	0.3505	
521.05	0.3565	
519.42	0.3445	
517.73	0.3505	
516.00	0.3265	
